m_A0_GeV,B1B3_UL_red
5.502764976958529,1.5881635224190597e-06
5.512764976958531,1.0000582607162055e-06
5.5227649769585305,9.41439233986207e-07
5.53276497695853,9.367000315748594e-07
5.54276497695853,9.477275750386436e-07
5.55276497695853,1.01503485719505e-06
5.56276497695853,1.1537602369975448e-06
5.5727649769585295,1.2916794857874483e-06
5.582764976958529,1.429598734577352e-06
5.592764976958531,1.1415078805118597e-06
5.602764976958531,8.652854194938288e-07
5.61276497695853,6.555375557240946e-07
5.62276497695853,6.675317496353008e-07
5.63276497695853,8.59346647109673e-07
5.64276497695853,1.2611061401846861e-06
5.6527649769585295,2.2057869848600784e-06
5.662764976958529,2.2563610431987795e-06
5.672764976958531,2.4428228720047257e-06
5.682764976958531,2.410636811218414e-06
5.6927649769585305,2.0457428556858954e-06
5.70276497695853,1.8873918221350957e-06
5.71276497695853,1.725989403476566e-06
5.72276497695853,1.292668300108953e-06
5.73276497695853,1.3315644054940888e-06
5.742764976958529,1.4663413014178952e-06
5.752764976958531,1.6485372188500241e-06
5.762764976958531,1.7553854575694304e-06
5.7727649769585305,1.4843911427666728e-06
5.78276497695853,1.3591064405416351e-06
5.79276497695853,1.2393305184963659e-06
5.80276497695853,7.257028111699873e-07
5.81276497695853,8.393974742858404e-07
5.8227649769585295,9.487080651229203e-07
5.832764976958531,9.185697685264785e-07
5.842764976958531,8.893246487166425e-07
5.852764976958531,9.683800100056207e-07
5.86276497695853,1.289380654726992e-06
5.87276497695853,2.055569047170399e-06
5.88276497695853,1.6788639654413511e-06
5.89276497695853,9.833440537374555e-07
5.9027649769585295,1.351210454093139e-06
5.912764976958531,2.313010986420306e-06
5.922764976958531,2.789214944530222e-06
5.932764976958531,2.776411239926255e-06
5.9427649769585305,2.6780169899897696e-06
5.95276497695853,2.2781900188044997e-06
5.96276497695853,1.7708235998847613e-06
5.97276497695853,1.2719579020345198e-06
5.98276497695853,1.046468982480585e-06
5.992764976958531,7.743898172397931e-07
6.002764976958531,8.203633387363585e-07
6.012764976958531,1.2529450198890704e-06
6.0227649769585305,1.7816425259219647e-06
6.03276497695853,1.8482241963855694e-06
6.04276497695853,1.6222239639255058e-06
6.05276497695853,1.4362517791429065e-06
6.06276497695853,1.3145763789670443e-06
6.072764976958531,9.796973405839799e-07
6.082764976958531,8.201377440116155e-07
6.092764976958531,6.420136515614612e-07
6.102764976958531,6.197029765084306e-07
6.11276497695853,8.86656848726376e-07
6.12276497695853,1.034094640087545e-06
6.13276497695853,1.1139205973111837e-06
6.14276497695853,1.1413686320027134e-06
6.152764976958531,1.168816666694248e-06
6.162764976958531,1.1962647013857776e-06
6.172764976958531,1.1470102831502585e-06
6.182764976958531,1.3105140149320496e-06
6.1927649769585305,1.5627322192828092e-06
6.20276497695853,1.4909647334983055e-06
6.21276497695853,1.7282304070712288e-06
6.22276497695853,2.122119494129487e-06
6.232764976958531,2.3125641244501772e-06
6.242764976958531,2.3679629403071975e-06
6.252764976958531,1.9841866266326917e-06
6.262764976958531,1.8775433085650063e-06
6.2727649769585305,1.7825120969926738e-06
6.28276497695853,1.5917330124449668e-06
6.29276497695853,1.2802279854886853e-06
6.30276497695853,1.0062906974126777e-06
6.3127649769585314,9.31033948916044e-07
6.322764976958531,9.463152181099126e-07
6.332764976958531,1.0169796423119845e-06
6.342764976958531,1.2158429817893278e-06
6.352764976958531,1.4147063212666711e-06
6.36276497695853,1.581567287923295e-06
6.37276497695853,1.6546437279774317e-06
6.38276497695853,1.669904355557579e-06
6.3927649769585315,1.4865483959177864e-06
6.402764976958531,1.3590250465882884e-06
6.412764976958531,1.3482184652960181e-06
6.422764976958531,1.5254780015487219e-06
6.432764976958531,1.7344168180272875e-06
6.4427649769585305,2.0244685846761604e-06
6.45276497695853,2.1711038791584697e-06
6.46276497695853,2.2640125091510224e-06
6.472764976958532,2.1368110230067376e-06
6.482764976958531,2.1261123338996557e-06
6.492764976958531,2.048717199401942e-06
6.502764976958531,2.0525038065495976e-06
6.512764976958531,2.0301850957258694e-06
6.5227649769585305,1.9774332457934654e-06
6.53276497695853,2.238849876602178e-06
6.54276497695853,2.310183442532038e-06
6.552764976958532,1.8708054319652608e-06
6.5627649769585314,1.6049648954036312e-06
6.572764976958531,1.1324431377254715e-06
6.582764976958531,1.6058447506352038e-06
6.592764976958531,2.048555603621452e-06
6.602764976958531,1.8854161976669846e-06
6.61276497695853,1.523205926114331e-06
6.62276497695853,1.523205926114331e-06
6.632764976958532,1.3906260807805216e-06
6.6427649769585315,1.3028098257001443e-06
6.652764976958531,1.914654682492186e-06
6.662764976958531,2.080626544820915e-06
6.672764976958531,2.2474636987172627e-06
6.682764976958531,2.268252529310594e-06
6.6927649769585305,2.324971537208511e-06
6.70276497695853,2.424943608597119e-06
6.712764976958532,2.23018445951373e-06
6.722764976958532,2.2449542050824314e-06
6.732764976958531,1.856328257144347e-06
6.742764976958531,2.055013251678021e-06
6.752764976958531,2.3825965276477685e-06
6.762764976958531,2.395026619987486e-06
6.7727649769585305,2.4637648345128053e-06
6.78276497695853,1.7824736389930027e-06
6.792764976958532,1.425536009711383e-06
6.802764976958532,1.2308789392144949e-06
6.8127649769585314,1.562044517122622e-06
6.822764976958531,1.8932100950307494e-06
6.832764976958531,2.0252781450860193e-06
6.842764976958531,1.8218836090557066e-06
6.852764976958531,1.854913226047587e-06
6.86276497695853,1.6948878989083427e-06
6.872764976958532,1.574260258991983e-06
6.882764976958532,1.357373524041443e-06
6.8927649769585315,1.1854549196006543e-06
6.902764976958531,1.015598931930768e-06
6.912764976958531,1.0705322045435464e-06
6.922764976958531,1.4368102794328267e-06
6.932764976958531,2.8069763679180375e-06
6.9427649769585305,3.051296793842635e-06
6.952764976958532,2.7733143525358535e-06
6.962764976958532,1.5015438518387685e-06
6.972764976958532,1.158917745811213e-06
6.982764976958531,9.737202650055074e-07
6.992764976958531,8.28669956933215e-07
7.002764976958531,8.054471444581661e-07
7.012764976958531,1.009120921074679e-06
7.0227649769585305,1.1891255756485228e-06
7.032764976958532,1.0244322096178582e-06
7.042764976958532,9.435053772975827e-07
7.052764976958532,9.66207390057705e-07
7.0627649769585314,9.405693208660174e-07
7.072764976958531,1.134178196142031e-06
7.082764976958531,1.3596581656491028e-06
7.092764976958531,2.171528932317224e-06
7.102764976958531,3.1833220848812147e-06
7.112764976958532,3.338768304510044e-06
7.122764976958532,2.803854926628444e-06
7.132764976958532,2.6979536400730018e-06
7.1427649769585315,2.6788207600925354e-06
7.152764976958531,1.817825758624754e-06
7.162764976958531,1.6951751825614292e-06
7.172764976958531,1.7271428208124637e-06
7.182764976958531,2.399595895744005e-06
7.192764976958532,2.865464668212817e-06
